record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
3501,species-5552,イラクサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3502,species-5552,ヤブマオ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3503,species-5552,アオミズ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3504,species-5552,コアカソ,以上イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3505,species-5557,クワクサ,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3506,species-5558,アワユキセンダングサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3507,species-5558,コセンダングサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3508,species-5558,ニンジン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3509,species-5559,ゴボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3510,species-5559,アズマギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3511,species-5559,エゾギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3512,species-5559,シオン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3513,species-5559,ゴマナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3514,species-5559,ヤマアザミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3515,species-5559,不明,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3516,species-5559,キャベツ,アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3517,species-5559,ハッカ,シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3518,species-5559,イラクサ,イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3519,species-5559,オタネニンジン,ウコギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3520,species-5559,不明,セリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3521,species-5559,オランダイチゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3522,species-5560,ノゲシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3523,species-5560,タンポポ類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3524,species-5560,チシャ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3525,species-5560,コオニタビラコ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3526,species-5560,キクニガナ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3527,species-5560,ハッカ,シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3528,species-5561,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3529,species-5563,キャベツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3530,species-5563,ハクサイ,以上アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3531,species-5563,アキノノゲシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3532,species-5563,ゴボウ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3533,species-5563,ジャガイモ,ナス科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3534,species-5563,キュウリ,ウリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3535,species-5565,エゾギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3536,species-5565,ヒメジョオン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3537,species-5565,アレチノギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3538,species-5565,キンセンカ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3539,species-5565,ダリア,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3540,species-5565,セイタカアワダチソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3541,species-5565,ゴマナ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3542,species-5565,ヒルガオ,ヒルガオ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3543,species-5566,ヤンバルハグロソウ,キツネノマゴ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3544,species-5567,ゴボウ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3545,species-5567,チョウセンニンジン,ウコギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3546,species-5568,チョウセンニンジン,ウコギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3547,species-5568,ダイズ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3548,species-5568,シネラリア,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3549,species-5568,ミゾソバ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3550,species-5571,ミゾソバ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3551,species-5571,ツボクサ,セリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3552,species-5572,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3553,species-5572,ゴボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3554,species-5572,レタス,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3555,species-5572,アブラナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3556,species-5572,カラシナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3557,species-5572,キャベツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3558,species-5572,ダイコン,以上アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3559,species-5572,タバコ,ナス科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3560,species-5572,ハッカ,シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3561,species-5572,不明,ネギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3562,species-5572,カンナ,カンナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3563,species-5572,テンサイ,ヒエ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3564,species-5572,キュウリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3565,species-5572,カボチャ,以上ウリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3566,species-5572,トウモロコシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3567,species-5572,オヒシバ,以上イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3568,species-5572,フリージア,アヤメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3569,species-5572,ダイズ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3570,species-5572,アズキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3571,species-5572,ツルマメ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3572,species-5572,スイートピー,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3573,species-5572,ナンキンマメ,以上マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3574,species-5572,クサトベラ,クサトベラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3575,species-5573,ゴボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3576,species-5573,ヒマワリ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3577,species-5573,ダイズ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3578,species-5573,ワタ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3579,species-5573,バナナ,バショウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3580,species-5573,ミカン属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3581,species-5573,トマト,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3582,species-5573,ハナタバコ,以上ナス科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3583,species-5577,ミヤマミズ,イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3584,species-5578,オオキバナムカシヨモギ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3585,species-5578,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3586,species-5580,カラスウリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3587,species-5580,キュウリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3588,species-5580,ヘチマ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3589,species-5580,カボチャ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3590,species-5580,ユウガオ,以上ウリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3591,species-5580,キリ,キリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3592,species-5580,ヤマアイ,トウダイグサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3593,species-5580,タイサイ,アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3594,species-5580,ハマニンドウ,スイカズラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3595,species-5580,オドリコソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3596,species-5580,セイヨウヤマハッカ,以上シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3597,species-5580,トゥフジウツギ,ゴマノハグサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3598,species-5580,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3599,species-5581,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3600,species-5581,不明,セリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3601,species-5582,不明,セリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3602,species-5582,. エゾトリカブト,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3603,species-5583,タンポポ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3604,species-5583,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3605,species-5583,ゴボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3606,species-5583,アズマギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3607,species-5583,エゾギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3608,species-5583,カモミール,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3609,species-5583,セイヨウノコギリソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3610,species-5583,ニガヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3611,species-5583,ニイタカヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3612,species-5583,ノボロギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3613,species-5583,キクヂシャ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3614,species-5583,ギシギシ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3615,species-5583,キャベツ,アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3617,species-5585,ゴボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3618,species-5585,ヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3619,species-5585,不明,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3620,species-5585,チョウセンニンジン,ウコギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3621,species-5586,ヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3622,species-5586,ゴボウ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3623,species-5587,オオジシバリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3624,species-5587,ノゲシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3625,species-5587,ヤクシソウ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3626,species-5587,ヒメカンアオイ,ウマノスズクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3627,species-5588,不明,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3628,species-5589,ヒヨドリバナ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3629,species-5589,国外では ヒヨドリバナ属の一種ヘンプアグリモニー,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3630,species-5589,サルビアの1種グルチノーサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3631,species-5589,ハッカ,以上シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3633,species-5593,オオイタドリ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3634,species-5593,エゾノキツネアザミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3635,species-5593,アキタブキ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3636,species-5593,ナギナタコウジュ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3637,species-5593,ナミキソウ,以上シソ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3638,species-5593,エゾイラクサ,イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3639,species-5593,ヨーロッパではヤエムグラ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3640,species-5593,オオバコ属,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3641,species-5594,エゾイラクサ,イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3642,species-5595,ホザキシモツケ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3643,species-5595,ナガポノシロワレモコウ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3644,species-5595,ヨーロッパではワレモコウ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3645,species-5596,トリカブト,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3646,species-5597,エゾトリカブト,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3647,species-5598,ホソバトリカブト,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3648,species-5598,エゾトリカブト,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3649,species-5598,オオダイブシ,以上キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3650,species-5599,カラマツソウ,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3651,species-5600,アキカラマツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3652,species-5600,カラマツソウ,以上キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3653,species-5601,ヨーロッパでは50種以上の草本が記録されている,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3654,species-5601,多くの農作物,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3655,species-5601,園芸作物を食べ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3656,species-5601,各種果樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3657,species-5601,また広葉樹にもつく,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3658,species-5601,トウモロコシ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3659,species-5601,キャベツなどアブラナ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3660,species-5601,ブドウなどブドウ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3661,species-5601,アズキなどマメ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3662,species-5601,カボチャ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3663,species-5601,キュウリ,以上ウリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3664,species-5601,ジャガイモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3665,species-5601,トマト,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3666,species-5601,タバコ属などのナス科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3667,species-5601,ヒマワリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3668,species-5601,ヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3669,species-5601,ノボロギク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3670,species-5601,アザミ類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3671,species-5601,タンポポ類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3672,species-5601,チシャ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3673,species-5601,キクヂシャなどのキク科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3674,species-5601,セイヨウイラクサなどのイラクサ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3675,species-5601,不明,ガマ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3676,species-5601,ヒメオドリコソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3677,species-5601,サルビアなどのシソ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3678,species-5601,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3679,species-5601,ヤナギ科の植物,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3680,species-5602,イワオトギリ,オトギリソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3681,species-5602,ハクサンアザミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3682,species-5602,チシャ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3683,species-5602,キャベツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3684,species-5602,ハクサイ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3685,species-5602,(アブラナ科),,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3686,species-5602,タケニグサ,ケシ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3687,species-5602,サツマイモ,ヒルガオ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3688,species-5602,オランダイチゴ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3689,species-5602,ダイズ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3690,species-5602,不明,セリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3691,species-5603,アザミ属,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3692,species-5603,オドリコソウ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3693,species-5603,オオバコ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3694,species-5603,イラクサ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3696,species-5606,エゾトリカブト,キンポウゲ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3697,species-5608,コケモモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3698,species-5608,ガンコウラン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3699,species-5609,ツルコケモモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3700,species-5609,ヒメシャクナゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3701,species-5609,イソツツジ,以上ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3702,species-5611,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3703,species-5611,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3704,species-5611,不明,以上イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3705,species-5611,不明,ガマ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3706,species-5611,カキツバタ,アヤメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3707,species-5611,不明,イグサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3708,species-5611,リンネはイネ科のヒロハウキガヤ Festuca fluitans (現在は Glyceria fluitans) が食草になっていることから,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3709,species-5611,それにちなんで,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3710,species-5611,本種の種名とした。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3711,species-5612,ヨーロッパでは沼沢地,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3712,species-5612,泥炭地(Moor) のみに産し,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3713,species-5612,狹食性,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3714,species-5612,Calamagrostis canescens ヌマヤマアワ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3715,species-5612,北アメリカではミクリの1種,ミクリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3716,species-5615,オヒシバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3717,species-5615,不明,以上イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3718,species-5618,カヤツリグサ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3719,species-5627,アキメヒシバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3720,species-5627,チヂミササ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3721,species-5627,不明,以上イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3722,species-5628,エノコログサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3723,species-5628,ヒメシバ,以上イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3724,species-5632,ササ類,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3725,species-5644,リンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3726,species-5644,ズミ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3727,species-5645,カマツカ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3728,species-5648,ハナガガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3729,species-5650,クズ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3730,species-5650,ツルマメ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3731,species-5650,ヤブマメ,以上マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3732,species-5652,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3733,species-5654,各種の枯れ葉を食す。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3734,species-5655,ヨモギ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3735,species-5656,キツネノマゴ,キツネノマゴ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3736,species-5657,ハグロソウ,キツネノマゴ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3737,species-5659,不明,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3738,species-5659,イネの害虫として有名。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3739,species-5660,シナノキ,シナノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3740,species-5661,オニグルミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3741,species-5661,サワグルミ,以上クルミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3742,species-5661,サワシバ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3743,species-5663,オオハマボウ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3744,species-5667,フヨウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3745,species-5667,ムクゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3746,species-5667,アオイ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3747,species-5667,ハマボウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3748,species-5667,オクラ,以上アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3749,species-5674,カラスノゴマ,アオイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3750,species-5678,サツマイモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3751,species-5678,ノアサガオ,ヒルガオ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3752,species-5678,サツマイモの害虫。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3753,species-5679,ヒルガオ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3754,species-5679,コヒルガオ,ヒルガオ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3755,species-5680,ヤマヒハツ,コミカンソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3756,species-5683,イラクサ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3757,species-5683,ラミー,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3758,species-5683,コアカソ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3759,species-5683,カラムシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3760,species-5683,ヤブマオ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3761,species-5683,ラセイタソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3762,species-5683,ハドノキなどイラクサ科が主な寄主植物であるが,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3763,species-5683,マルパウツギ,アジサイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3764,species-5683,不明,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3765,species-5683,カナムグラ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3766,species-5684,野外ではウバメガシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3767,species-5684,イチイガシ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3768,species-5684,アラカシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3769,species-5684,クヌギ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3770,species-5685,イチイガシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3771,species-5686,ササ類,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3772,species-5688,ススキ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3773,species-5689,ネザサ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3774,species-5690,サクラ類を主とし,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3775,species-5690,コゴメウツギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3776,species-5690,タチバナモドキ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3777,species-5690,ヒサカキ,サカキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3778,species-5690,ツバキ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3779,species-5690,ヒラドツツジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
